product_name,product_code,ITEMS,product_price,message,score,created_at
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,잘 산 것 같아 기분이 좋아요 😀😀,5,2024-05-27 00:01:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"아들.딸래미가 너무 잘먹어요.
어지럽단 소리많이하던 딸램이 효과보더니 떨어짐 큰일난다네요^^",5,2024-05-26 20:17:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,잘 산 것 같아 기분이 좋아요 😆😆,5,2024-05-21 21:16:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,잘 먹고 있어요.,5,2024-05-19 00:49:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족할 만큼 좋은 상품이에요🍀 감사합니다.,5,2024-05-13 19:27:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,잘 산 것 같아 기분이 좋아요 😍😍,5,2024-05-08 18:26:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.😀 감사합니다!,5,2024-05-08 07:28:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족할 만큼 좋은 상품이에요🍀 감사합니다.,5,2024-05-07 21:09:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,잘 산 것 같아 기분이 좋아요 👍👍,4,2024-05-05 09:41:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족할 만큼 좋은 상품이에요🍀 감사합니다.,5,2024-05-04 20:01:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족할 만큼 좋은 상품이에요🍀 감사합니다.,5,2024-05-01 19:55:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.😀 감사합니다!,5,2024-04-29 19:47:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.😍 감사합니다!,5,2024-04-29 18:12:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족할 만큼 좋은 상품이에요👍 감사합니다.,5,2024-04-20 20:01:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.😀 감사합니다!,5,2024-04-20 19:52:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,먹기도 쉽고 어지럼증이 많이 좋아졌어요,5,2024-04-09 19:16:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"아이랑 같이 먹는데, 아이가 먼저 챙길만큼 좋아해요^^ 철분걱정은 끝입니다~ 정말 맛있어요!",5,2024-04-07 21:10:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"아이들도 너무 잘먹고 기대이상의 맛이었어요
꾸준히 먹을듯해요^^",5,2024-04-07 20:25:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,잘 산 것 같아 기분이 좋아요 🍀🍀,5,2024-03-28 19:08:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"임신중기인데 후기까지 계속 먹어야해서 구입했어요 ㅎㅎ





(2024-03-27 20:49:41 에 등록된 네이버 페이 구매평)",5,2024-03-28 03:42:29 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"임산부인데 병원에서 철분제 꾸준히 먹으라해서 잘먹고 있습니당!! 철분제중에 젤 변비 안생기는거 같아요 굳





(2024-03-25 00:21:18 에 등록된 네이버 페이 구매평)",5,2024-03-26 02:30:44 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.😍 감사합니다!,5,2024-03-25 08:08:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.😃 감사합니다!,5,2024-03-23 19:36:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.😆 감사합니다!,5,2024-03-18 20:11:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"아이가 거부감없이 잘 먹어 재주문했어요
할인받아 만족해요





(2024-03-15 19:42:30 에 등록된 네이버 페이 구매평)",5,2024-03-16 03:37:55 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,껍질이 살짝 질겨서 내용물만 먹고 뱉어요,5,2024-03-09 19:18:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.😆 감사합니다!,5,2024-03-06 19:07:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,먹기좋아서 애들 먹이려고 샀어요,5,2024-02-26 12:47:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"알약타입이라 먹기편하고 좋아요





(2024-02-22 17:03:04 에 등록된 네이버 페이 구매평)",5,2024-02-23 03:25:42 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,배송도 빠르고 맛있습니다~,5,2024-02-21 19:31:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족할 만큼 좋은 상품이에요😀 감사합니다.,5,2024-02-18 23:05:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.😃 감사합니다!,5,2024-02-18 19:42:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.🌈 감사합니다!,5,2024-02-10 19:46:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"아버지가 계속 드십니다. 혈압약을 오래 먹으면 어지럼증도 생기고 철분 부족할 수 있다고 해서요.





(2024-02-08 12:44:27 에 등록된 네이버 페이 구매평)",5,2024-02-09 02:54:28 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,잘 산 것 같아 기분이 좋아요 😀😀,5,2024-02-08 06:59:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.😆 감사합니다!,5,2024-02-06 09:22:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"평소에 먹던 제품이에요
가격이 제일 착하네요 ㅎㅎ
먹기 쉽고 맛있어서 좋아요
평생 이 제품만 먹을거 같아요





(2024-02-05 08:37:26 에 등록된 네이버 페이 구매평)",5,2024-02-06 02:40:12 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족할 만큼 좋은 상품이에요👍 감사합니다.,5,2024-02-03 20:00:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"맛도 괜찮고 씹는 식감도 좋아요!

(2024-01-31 07:09:01 에 등록된 네이버 페이 구매평)",5,2024-02-01 02:42:11 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,츄러블먹고 PMS때 마음이 괜찮아 졌다고 했습니다. 또사러 왔습니다.,5,2024-01-30 08:25:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"아이들과 먹을 철분제 찾고있었는데
이건 맛있는지 챙겨서 잘먹네요^^
계속 먹으려고 더 주문하러왔어요~",5,2024-01-24 19:49:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.🙂 감사합니다!,5,2024-01-24 19:39:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,잘 산 것 같아 기분이 좋아요 👍👍,5,2024-01-24 13:32:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,잘 산 것 같아 기분이 좋아요 😃😃,5,2024-01-21 19:18:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.😃 감사합니다!,5,2024-01-16 21:24:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족할 만큼 좋은 상품이에요😆 감사합니다.,5,2024-01-16 20:31:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,알약은 부담스러웠는데 츄어블이라 좋아요.,5,2024-01-14 20:00:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"아기가 잘먹습니다!!





(2024-01-13 21:23:18 에 등록된 네이버 페이 구매평)",5,2024-01-14 03:46:07 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족할 만큼 좋은 상품이에요👍 감사합니다.,5,2024-01-13 23:05:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,잘 산 것 같아 기분이 좋아요 😃😃,5,2024-01-13 21:10:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,좋아요~~^^ 항상 챙겨 먹고 있습니다.,5,2024-01-13 20:27:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,잘 산 것 같아 기분이 좋아요 👍👍,5,2024-01-13 19:38:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,만족해요. 꽤 좋은 선택이었던 것 같아요.👍 감사합니다!,5,2024-01-13 19:37:00 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"배송 잘 받았습니다~
많이 파세요~~

(2024-08-06 23:27:21 에 등록된 네이버 페이 구매평)",5,2024-08-07 02:53:52 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"하지불안증 때문에 먹었는데
증상이 바로 완화되네요 만족합니다

(2024-08-24 17:33:18 에 등록된 네이버 페이 구매평)",5,2024-08-25 02:48:40 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"회사에서 잘쓰겠습니다.

(2024-09-05 17:37:02 에 등록된 네이버 페이 구매평)",5,2024-09-06 02:47:54 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,철분이 부족해서 꾸준히 먹고있는템 변비 올 수 있음 ,5,2024-09-16 17:23:58 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"먹다가 안먹으니 차이를알겠더라구요ㅎㅎ
그래서 다시 주문했어요





(2024-10-05 14:49:10 에 등록된 네이버 페이 구매평)",5,2024-10-06 03:20:30 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"맛있는 철분제 찾다가 친구 추천으로 샀는데
맛있고 좋네요!!!

(2024-10-05 19:35:33 에 등록된 네이버 페이 구매평)",5,2024-10-06 02:49:26 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"빈혈이 있다고 해서 보조제로 구매했구요. 효과 기대해 봅니다

(2024-10-11 09:37:56 에 등록된 네이버 페이 구매평)",4,2024-10-12 02:42:24 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"배송 잘 받았습니다~
많이 파세요~~

(2024-11-06 22:53:51 에 등록된 네이버 페이 구매평)",5,2024-11-07 02:50:35 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"너무좋아요

(2024-11-30 11:25:39 에 등록된 네이버 페이 구매평)",5,2024-12-01 02:43:57 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"씹어먹으니 일단 편리합니다.





(2025-01-04 20:42:48 에 등록된 네이버 페이 구매평)",5,2025-01-05 03:26:34 +0900
마이해빗 츄어블 철분 크랜베리 맛,62,츄어블 철분,25000,"잘먹고있습니다! 변비가 생기거나 다른증상없이 먹기좋습니다~





(2025-02-01 20:24:21 에 등록된 네이버 페이 구매평)",5,2025-02-02 03:22:15 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족할 만큼 좋은 상품이에요👍 감사합니다.,5,2024-06-29 19:57:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,"역시 오리지널 효소 최고 랍니다!
감사합니다. 😊",5,2024-06-29 19:53:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족해요. 꽤 좋은 선택이었던 것 같아요.👍 감사합니다!,5,2024-06-24 20:02:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족할 만큼 좋은 상품이에요🌈 감사합니다.,5,2024-06-22 20:02:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,잘 산 것 같아 기분이 좋아요 🍀🍀,5,2024-06-13 19:43:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족해요. 꽤 좋은 선택이었던 것 같아요.👍 감사합니다!,4,2024-05-17 08:34:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,"원래 먹던거에유유유

(2024-04-11 18:57:30 에 등록된 네이버 페이 구매평)",5,2024-04-12 02:51:34 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,잘 산 것 같아 기분이 좋아요 👍👍,5,2024-04-08 01:44:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,"아들과 같이 먹으려고 주문했어요
철분제 부작용이 확실히 적어서 좋아요",5,2024-04-07 19:14:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족해요. 꽤 좋은 선택이었던 것 같아요.😀 감사합니다!,5,2024-04-01 21:12:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,재구매 예정입니다,5,2024-03-30 20:08:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족할 만큼 좋은 상품이에요😍 감사합니다.,5,2024-03-30 19:31:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,먹을만해요 향은 괜찮아요 크기가.작아서 괜찮은거 같아요,5,2024-03-24 22:22:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,"너무 맛있어요^^. 비타민 더 좋지요*^^*

(2024-03-19 14:08:09 에 등록된 네이버 페이 구매평)",5,2024-03-20 02:48:01 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족해요. 꽤 좋은 선택이었던 것 같아요.🍀 감사합니다!,5,2024-03-18 19:13:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족해요. 꽤 좋은 선택이었던 것 같아요.😀 감사합니다!,5,2024-03-16 19:49:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족할 만큼 좋은 상품이에요😃 감사합니다.,5,2024-03-16 19:19:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,철분제 특유의 비린맛이 없어서 좋긴합니다. 근데 약의 겉면이 씹어도 잘 안 녹아서.. 씹었을 때 톡터져나오는 액체만 먹고 겉껍질은 그냥 뱉게 되네요. 그게 좀 아쉬워요.,4,2024-03-14 13:14:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,"아이들이 너무 좋아해서 먹습니다!
아이들입맛저격이구 먹기도 편합니다",5,2024-03-13 11:14:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족할 만큼 좋은 상품이에요🍀 감사합니다.,5,2024-03-12 20:08:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족해요. 꽤 좋은 선택이었던 것 같아요.🍀 감사합니다!,4,2024-03-10 19:08:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족할 만큼 좋은 상품이에요🙂 감사합니다.,5,2024-03-08 19:36:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족하지는 못했어요.,1,2024-03-07 22:26:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,잘 산 것 같아 기분이 좋아요 😃😃,5,2024-03-02 20:24:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,잘 산 것 같아 기분이 좋아요 🌈🌈,5,2024-03-02 19:45:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족할 만큼 좋은 상품이에요🙂 감사합니다.,5,2024-02-28 20:13:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,두 딸들과 같이 먹어요.두번째 주문했습니다.맛도 있어서 딸들도 거부감없이 잘 먹네요.,5,2024-02-22 06:29:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족해요. 꽤 좋은 선택이었던 것 같아요.😆 감사합니다!,5,2024-02-21 21:08:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,잘 산 것 같아 기분이 좋아요 😀😀,5,2024-02-20 19:51:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족할 만큼 좋은 상품이에요😆 감사합니다.,5,2024-02-19 09:45:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족해요. 꽤 좋은 선택이었던 것 같아요.👍 감사합니다!,5,2024-02-18 19:51:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,껍질이 단단해서 매번 뱉어요..삼키면 소화 될까요?,3,2024-02-18 19:36:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,"아이가 너무 좋아해요^^
꾸...
아이가 너무 좋아해요^^
꾸준히 복용중이에요",5,2024-02-07 19:50:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,생각보다 맛있어서 잘 먹고있어요,5,2024-02-07 19:30:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,만족해요. 꽤 좋은 선택이었던 것 같아요.😃 감사합니다!,5,2024-02-06 00:28:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,아직 먹어보지 못했어요..먹어보고 후기 작성할께요~~,3,2024-02-04 20:57:00 +0900
[1+1 기획] 마이해빗 츄어블 철분 크랜베리 맛 (600mg x 60정),239,츄어블 철분,52800,"아~~ 또사고싶어요 벌써 다먹었어요 저희집은 식구가 많아서 감당이 안됩니다 성장기 아이들 분기별 한번씩 먹이고 있어요 구미타입이라 거부감없이 다 잘먹어요 저도 먹구요

(2024-09-20 00:52:58 에 등록된 네이버 페이 구매평)",5,2024-09-21 02:40:28 +0900
마이해빗 이지케어 혈당컷,268,이지케어 혈당 컷,39000,"좋아요좋아요좋아요
좋아요좋아요좋아요 ㅔ

(2024-09-08 23:26:20 에 등록된 네이버 페이 구매평)",5,2024-09-09 02:48:25 +0900
마이해빗 이지케어 혈당컷,268,이지케어 혈당 컷,39000,"혈당컷 없이는 너무 불안해요ㅠㅠㅠ

(2024-11-08 17:21:47 에 등록된 네이버 페이 구매평)",5,2024-11-09 02:48:59 +0900
마이해빗 이지케어 혈당컷,268,이지케어 혈당 컷,39000,(2024-11-19 15:51:59 에 등록된 네이버 페이 구매평),5,2024-11-20 02:46:34 +0900
마이해빗 이지케어 혈당컷,268,이지케어 혈당 컷,39000,"없으면 불안합니다. 품절안되게 해주세요





(2024-12-27 22:26:34 에 등록된 네이버 페이 구매평)",5,2024-12-28 03:43:05 +0900
마이해빗 이지케어 혈당컷,268,이지케어 혈당 컷,39000,"혈당컷없이는 너무 불안해요ㅠㅠㅠ

(2024-12-29 14:05:21 에 등록된 네이버 페이 구매평)",5,2024-12-30 02:44:27 +0900
마이해빗 이지케어 혈당컷,268,이지케어 혈당 컷,39000,"아무때나 먹기 좋아요~~

(2025-02-03 11:03:10 에 등록된 네이버 페이 구매평)",5,2025-02-04 02:43:53 +0900
[2+1 기획] (+단백황태칩 증정) 마이해빗 이지케어 혈당컷,348,이지케어 혈당 컷,89900,리뷰보고첫주문 했어요 혈당에좋고 다이어트에도 좋다고하길래 주문했어요  좋은효과가 있으면좋겠어요,5,2025-02-08 08:31:34 +0900
[한정수량] 마이해빗 유기농 레몬즙 100%,327,유기농 레몬즙 100%,17000,"물이 상큼해지고 몸도 좋아지는거같아요

(2024-12-07 18:47:03 에 등록된 네이버 페이 구매평)",5,2024-12-08 02:48:16 +0900
[한정수량] 마이해빗 유기농 레몬즙 100%,327,유기농 레몬즙 100%,17000,"레몬즙 맛이 괜찮네요 다른브렌드 보다 부드럽고 깔끔한맛이에요

(2024-12-12 20:52:33 에 등록된 네이버 페이 구매평)",5,2024-12-13 02:49:24 +0900
[한정수량] 마이해빗 유기농 레몬즙 100%,327,유기농 레몬즙 100%,17000,"곧재주문하려구여 다먹어가고있어요

(2024-12-26 17:25:00 에 등록된 네이버 페이 구매평)",5,2024-12-27 02:46:53 +0900
[한정수량] 마이해빗 유기농 레몬즙 100%,327,유기농 레몬즙 100%,17000,"간편하게 휴대용으로 좋을것같아요 ~
꼭 챙겨먹어요 !!





(2024-12-26 08:47:52 에 등록된 네이버 페이 구매평)",5,2024-12-27 02:37:03 +0900
[한정수량] 마이해빗 유기농 레몬즙 100%,327,유기농 레몬즙 100%,17000,"잘 받았습니다 잘 쓸게요

(2025-01-11 01:58:11 에 등록된 네이버 페이 구매평)",5,2025-01-12 02:40:45 +0900
[한정수량] 마이해빗 유기농 레몬즙 100%,327,유기농 레몬즙 100%,17000,"요즘 레몬즙이 유행이라 저도 한번 사봤어요 ㅎㅎ 맹물 먹으면 먹기 힘든데 레몬즙넣어 먹으니 먹을만하네요~~근데 맛은 제 입맛에는 안 맞아요ㅠㅠ





(2025-01-16 07:04:06 에 등록된 네이버 페이 구매평)",4,2025-01-17 02:35:56 +0900
[한정수량][1+1 기획] 마이해빗 유기농 레몬즙 100%,329,유기농 레몬즙 100%,29000,"오늘받아 아직 못먹어 봤어요 ~ 피부가 좋아지리라 믿습니다 ~~

(2024-10-29 18:14:51 에 등록된 네이버 페이 구매평)",5,2024-10-30 02:48:17 +0900
[한정수량][1+1 기획] 마이해빗 유기농 레몬즙 100%,329,유기농 레몬즙 100%,29000,"기존의 레몬즙보다 많이 안셔서 먹을만합니다

(2024-11-05 09:51:55 에 등록된 네이버 페이 구매평)",5,2024-11-06 02:41:52 +0900
[한정수량][1+1 기획] 마이해빗 유기농 레몬즙 100%,329,유기농 레몬즙 100%,29000,"맛도 좋고 먹기 편해요

(2024-11-16 15:01:21 에 등록된 네이버 페이 구매평)",5,2024-11-17 02:46:49 +0900
[한정수량][1+1 기획] 마이해빗 유기농 레몬즙 100%,329,유기농 레몬즙 100%,29000,"잘먹고있어요 당류6프로





(2024-11-28 11:27:48 에 등록된 네이버 페이 구매평)",3,2024-11-29 02:52:21 +0900
[한정수량][1+1 기획] 마이해빗 유기농 레몬즙 100%,329,유기농 레몬즙 100%,29000,"그냥 물에 레몬수로 마셔도 좋고, 레몬이 필요한 다양한 곳에 사용 할 수 있어 좋을 것 같아요. 단맛이 전혀 없는 제품이기에 마시기 힘들면 꿀 같은 것들을 살짝 넣으면 마시기 편하네요.

(2024-12-13 08:39:02 에 등록된 네이버 페이 구매평)",5,2024-12-14 02:41:43 +0900
[한정수량][1+1 기획] 마이해빗 유기농 레몬즙 100%,329,유기농 레몬즙 100%,29000,"완전 100프로같은 맛이였습니다 ㅋㅋ

(2024-12-23 17:16:53 에 등록된 네이버 페이 구매평)",5,2024-12-24 02:48:08 +0900
[2+2 기획] 마이해빗 유기농 레몬즙 100%,350,유기농 레몬즙 100%,48900,"아직안먹어봤는데 꾸준히.먹을게요

(2025-02-06 17:49:29 에 등록된 네이버 페이 구매평)",5,2025-02-07 02:46:49 +0900
마이해빗 프리미엄 알로에겔 젤리 스틱,42,알로에겔,24800,"먹기편하고 맛도좋어서 항상주문해요.
아이들 간식으로 하나씩 주기도좋어요

(2024-07-19 15:04:02 에 등록된 네이버 페이 구매평)",5,2024-07-20 02:49:56 +0900
마이해빗 프리미엄 알로에겔 젤리 스틱,42,알로에겔,24800,만족해요. 꽤 좋은 선택이었던 것 같아요.🙂 감사합니다!,5,2024-06-04 19:34:00 +0900
마이해빗 프리미엄 알로에겔 젤리 스틱,42,알로에겔,24800,얼마되진않았지만...자주못가던화장실을매일가게되네요...꾸준히먹어보고싶어요,5,2024-05-04 19:18:00 +0900
마이해빗 프리미엄 알로에겔 젤리 스틱,42,알로에겔,24800,만족해요. 꽤 좋은 선택이었던 것 같아요.😀 감사합니다!,5,2024-04-20 19:52:00 +0900
마이해빗 프리미엄 알로에겔 젤리 스틱,42,알로에겔,24800,"배송오류가 점 있었지만. 친절히 응대해 주셔서 감사합니다.
제품은 2번째 구맨데 넘. 좋네요^^",4,2024-04-03 13:09:00 +0900
마이해빗 프리미엄 알로에겔 젤리 스틱,42,알로에겔,24800,만족할 만큼 좋은 상품이에요😃 감사합니다.,5,2024-03-10 20:54:00 +0900
마이해빗 프리미엄 알로에겔 젤리 스틱,42,알로에겔,24800,나쁘지 않은 선택이었던 것 같아요 😲😲,3,2024-03-10 19:53:00 +0900
마이해빗 프리미엄 알로에겔 젤리 스틱,42,알로에겔,24800,만족해요. 꽤 좋은 선택이었던 것 같아요.😍 감사합니다!,4,2024-03-09 22:07:00 +0900
마이해빗 프리미엄 알로에겔 젤리 스틱,42,알로에겔,24800,잘 산 것 같아 기분이 좋아요 🙂🙂,5,2024-03-09 20:30:00 +0900
마이해빗 프리미엄 알로에겔 젤리 스틱,42,알로에겔,24800,만족해요. 꽤 좋은 선택이었던 것 같아요.😆 감사합니다!,5,2024-03-09 19:55:00 +0900
마이해빗 프리미엄 알로에겔 젤리 스틱,42,알로에겔,24800,"아이들은 절반찍만 주는데 더 달라고 난리예요ㅎ
알로에가 면역력에 좋다고하니 믿고 꾸준히 먹어볼게요ㅎ",5,2024-03-04 20:08:00 +0900
